"https://portal.dnb.de/bookviewer/view/1236320646/img/page/11/p.jpg","Mörike - Der alte Turmhahn","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320646/img/page/13/p.jpg","Mörike - Der alte Turmhahn","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320646/img/page/15/p.jpg","Mörike - Der alte Turmhahn","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320646/img/page/17/p.jpg","Mörike - Der alte Turmhahn","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/1236320646/img/page/19/p.jpg","Mörike - Der alte Turmhahn","","1919","Berlin"
"https://portal.dnb.de/bookviewer/view/123632059X/img/page/1/p.jpg","Schriftübung mit einem Zitat von Friedrich Hölderlin","","",""
"https://portal.dnb.de/bookviewer/view/123632059X/img/page/3/p.jpg","Schriftübung mit einem Zitat von Friedrich Hölderlin","","",""
"https://portal.dnb.de/bookviewer/view/1236320549/img/page/1/p.jpg","Kalligraphische Schreibübungen in Frakturschrift","","",""
"https://portal.dnb.de/bookviewer/view/1236320549/img/page/3/p.jpg","Kalligraphische Schreibübungen in Frakturschrift","","",""
"https://portal.dnb.de/bookviewer/view/1236320514/img/page/1/p.jpg","Kalligraphie","","",""
"https://portal.dnb.de/bookviewer/view/1236320514/img/page/3/p.jpg","Kalligraphie","","",""
"https://portal.dnb.de/bookviewer/view/1236320476/img/page/1/p.jpg","Entwurf einer Initiale für Das Nachtlied","","",""
"https://portal.dnb.de/bookviewer/view/1236320476/img/page/3/p.jpg","Entwurf einer Initiale für Das Nachtlied","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/1/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/3/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/5/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/7/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/9/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/11/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/13/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/15/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/17/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/19/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/21/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320433/img/page/23/p.jpg","Goethe - Osterspaziergang aus Faust","","",""
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/1/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/3/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/5/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/7/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/9/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/11/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/13/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/15/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/17/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/19/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/21/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/23/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/25/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/27/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/29/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/31/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/33/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/35/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/37/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/39/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/41/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/43/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/45/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/47/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
"https://portal.dnb.de/bookviewer/view/1236320409/img/page/49/p.jpg","Exlibris für Fini Skarica","","1919","Leipzig"
